"FD.metric","x_y","y_x","tp","state.metric","system","res","troph"
"FDis",0.162838802975562,0.32040240534715,47,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.174352472683073,0.311877709251984,48,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.187810370322791,0.273330818260995,49,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.191686420827942,0.288414248668889,50,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.222844234483546,0.297291160800465,51,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.222267874023884,0.292123486647826,52,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.225055308305393,0.309382593578375,53,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.231022580375197,0.349717444448688,54,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.221197430589718,0.362953225019009,55,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.195196219273556,0.383088170397567,56,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.186724694412455,0.383130809375192,57,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.170228232667686,0.33522549421904,58,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.15384012231932,0.310074055108511,59,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.185981582535134,0.324150351678197,60,"Density","Kinneret","Month","Phytoplankton"
"FDis",0.000348684091907241,0.0969781705958022,-60,"FI","Kinneret","Month","Phytoplankton"
"FDis",-0.00631156978559399,0.124146829429092,-59,"FI","Kinneret","Month","Phytoplankton"
"FDis",0.0454381766833531,0.161102901477569,-58,"FI","Kinneret","Month","Phytoplankton"
"FDis",0.077164664924609,0.203022382381686,-57,"FI","Kinneret","Month","Phytoplankton"
"FDis",0.0931501278139502,0.217488737810258,-56,"FI","Kinneret","Month","Phytoplankton"
"FDis",0.102988536916697,0.199321035144548,-55,"FI","Kinneret","Month","Phytoplankton"
"FDis",0.111171727546665,0.186680599480472,-54,"FI","Kinneret","Month","Phytoplankton"
"FDis",0.107834726552822,0.141059944242867,-53,"FI","Kinneret","Month","Phytoplankton"
"FDis",0.145558886209326,0.151762905933281,-52,"FI","Kinneret","Month","Phytoplankton"
"FDis",0.170646813454025,0.176652623993112,-51,"FI","Kinneret","Month","Phytoplankton"
"FDis",0.245898311842444,0.169603145556888,-50,"FI","Kinneret","Month","Phytoplankton"
"FDis",0.267004801010934,0.146769167741812,-49,"FI","Kinneret","Month","Phytoplankton"
"FDis",0.280544392717841,0.184935673865073,-48,"FI","Kinneret","Month","Phytoplankton"
"FDis",0.289060099638312,0.177616362559182,-47,"FI","Kinneret","Month","Phytoplankton"
"FDis",0.294866356175709,0.172042101242839,-46,"FI","Kinneret","Month","Phytoplankton"
"FDis",0.292820565730312,0.137434721152819,-45,"FI","Kinneret","Month","Phytoplankton"
"FDis",0.306438085155219,0.116446692923534,-44,"FI","Kinneret","Month","Phytoplankton"
"FDis",0.344351509664206,0.116109999421324,-43,"FI","Kinneret","Month","Phytoplankton"
"FDis",0.338969699208082,0.147552732767923,-42,"FI","Kinneret","Month","Phytoplankton"
"FDis",0.354847040531605,0.147693043693438,-41,"FI","Kinneret","Month","Phytoplankton"
"FDis",0.347354349939579,0.167754646227691,-40,"FI","Kinneret","Month","Phytoplankton"
"FDis",0.336029601224284,0.181460826000319,-39,"FI","Kinneret","Month","Phytoplankton"
"FDis",0.359982252811165,0.202439558043828,-38,"FI","Kinneret","Month","Phytoplankton"
"FDis",0.398222598302369,0.216271721973645,-37,"FI","Kinneret","Month","Phytoplankton"
"FDis",0.41051365603351,0.220279184294493,-36,"FI","Kinneret","Month","Phytoplankton"
"FDis",0.438946056283704,0.201148688955544,-35,"FI","Kinneret","Month","Phytoplankton"
"FDis",0.463375871551285,0.16277427010466,-34,"FI","Kinneret","Month","Phytoplankton"
"FDis",0.473783757938327,0.123974636402947,-33,"FI","Kinneret","Month","Phytoplankton"
"FDis",0.465180945495294,0.0790488383198541,-32,"FI","Kinneret","Month","Phytoplankton"
"FDis",0.435576995761546,0.0769667243168511,-31,"FI","Kinneret","Month","Phytoplankton"
"FDis",0.428514854517111,0.0815038639463118,-30,"FI","Kinneret","Month","Phytoplankton"
"FDis",0.433853369280924,0.117961945932122,-29,"FI","Kinneret","Month","Phytoplankton"
"FDis",0.452014595902434,0.160038639371197,-28,"FI","Kinneret","Month","Phytoplankton"
"FDis",0.477002404163768,0.207389913929893,-27,"FI","Kinneret","Month","Phytoplankton"
"FDis",0.501282226507628,0.264931281471882,-26,"FI","Kinneret","Month","Phytoplankton"
"FDis",0.499716923491794,0.274552776066809,-25,"FI","Kinneret","Month","Phytoplankton"
"FDis",0.487373715039077,0.288334590462682,-24,"FI","Kinneret","Month","Phytoplankton"
"FDis",0.486360671683012,0.303237503895489,-23,"FI","Kinneret","Month","Phytoplankton"
"FDis",0.473415713187378,0.2832620841811,-22,"FI","Kinneret","Month","Phytoplankton"
"FDis",0.472945369714685,0.259452848414242,-21,"FI","Kinneret","Month","Phytoplankton"
"FDis",0.484136755094349,0.251271754295353,-20,"FI","Kinneret","Month","Phytoplankton"
"FDis",0.478323222684844,0.246960952364434,-19,"FI","Kinneret","Month","Phytoplankton"
"FDis",0.475326914709281,0.291986850854114,-18,"FI","Kinneret","Month","Phytoplankton"
"FDis",0.473956192526428,0.285248537864067,-17,"FI","Kinneret","Month","Phytoplankton"
"FDis",0.484008223968571,0.30173192004161,-16,"FI","Kinneret","Month","Phytoplankton"
"FDis",0.459751984591154,0.336849635189155,-15,"FI","Kinneret","Month","Phytoplankton"
"FDis",0.47298629476942,0.399571252796724,-14,"FI","Kinneret","Month","Phytoplankton"
"FDis",0.484067215165441,0.412680786559078,-13,"FI","Kinneret","Month","Phytoplankton"
"FDis",0.486463427691665,0.401775292460111,-12,"FI","Kinneret","Month","Phytoplankton"
"FDis",0.497783113743967,0.408949651613527,-11,"FI","Kinneret","Month","Phytoplankton"
"FDis",0.494691077368534,0.42037605642315,-10,"FI","Kinneret","Month","Phytoplankton"
"FDis",0.516529910234852,0.418037843393516,-9,"FI","Kinneret","Month","Phytoplankton"
"FDis",0.49517066637777,0.413662596274593,-8,"FI","Kinneret","Month","Phytoplankton"
"FDis",0.503756389550081,0.419868454463085,-7,"FI","Kinneret","Month","Phytoplankton"
"FDis",0.491823111542812,0.43518768242562,-6,"FI","Kinneret","Month","Phytoplankton"
"FDis",0.487422991324636,0.428398088400037,-5,"FI","Kinneret","Month","Phytoplankton"
"FDis",0.507613318325219,0.416210655484703,-4,"FI","Kinneret","Month","Phytoplankton"
"FDis",0.535173652728946,0.409284719700885,-3,"FI","Kinneret","Month","Phytoplankton"
"FDis",0.548890432802702,0.425010645119257,-2,"FI","Kinneret","Month","Phytoplankton"
"FDis",0.547882652399683,0.418007999958372,-1,"FI","Kinneret","Month","Phytoplankton"
